#1. No. 2. t/tsd  3. t[s] 4. dt[s] 5. vej[cm/s] 6. rej[cm] 7. vnb[cm/s] 8. rnb[cm] 9. Bnb[G] 10. Lpsr[erg/s]
130 7.016033e-04 1.215133e+03 1.819970e+00 5.156574e+07 9.398889e+10 4.125260e+07 7.519111e+10 7.482301e+06 6.528669e+45 
131 7.026557e-04 1.216956e+03 1.822700e+00 5.160440e+07 9.420044e+10 4.128352e+07 7.536036e+10 7.462700e+06 6.528669e+45 
132 7.037097e-04 1.218782e+03 1.825434e+00 5.164309e+07 9.441248e+10 4.131447e+07 7.552998e+10 7.443151e+06 6.528669e+45 
133 7.047652e-04 1.220610e+03 1.828172e+00 5.168181e+07 9.462498e+10 4.134545e+07 7.569999e+10 7.423653e+06 6.528669e+45 
134 7.058224e-04 1.222441e+03 1.830915e+00 5.172056e+07 9.483797e+10 4.137645e+07 7.587038e+10 7.404206e+06 6.528669e+45 
135 7.068811e-04 1.224274e+03 1.833661e+00 5.175933e+07 9.505143e+10 4.140747e+07 7.604115e+10 7.384810e+06 6.528669e+45 
136 7.079414e-04 1.226111e+03 1.836411e+00 5.179814e+07 9.526538e+10 4.143851e+07 7.621230e+10 7.365465e+06 6.528669e+45 
137 7.090034e-04 1.227950e+03 1.839166e+00 5.183697e+07 9.547981e+10 4.146958e+07 7.638385e+10 7.346170e+06 6.528669e+45 
138 7.100669e-04 1.229792e+03 1.841925e+00 5.187584e+07 9.569472e+10 4.150067e+07 7.655577e+10 7.326926e+06 6.528669e+45 
139 7.111320e-04 1.231637e+03 1.844688e+00 5.191473e+07 9.591011e+10 4.153178e+07 7.672809e+10 7.307733e+06 6.528669e+45 
140 7.121987e-04 1.233484e+03 1.847455e+00 5.195365e+07 9.612599e+10 4.156292e+07 7.690079e+10 7.288589e+06 6.528669e+45 
141 7.132670e-04 1.235334e+03 1.850226e+00 5.199260e+07 9.634235e+10 4.159408e+07 7.707388e+10 7.269496e+06 6.528669e+45 
142 7.143369e-04 1.237187e+03 1.853001e+00 5.203158e+07 9.655921e+10 4.162526e+07 7.724737e+10 7.250453e+06 6.528669e+45 
143 7.154084e-04 1.239043e+03 1.855781e+00 5.207059e+07 9.677655e+10 4.165647e+07 7.742124e+10 7.231460e+06 6.528669e+45 
144 7.164815e-04 1.240902e+03 1.858564e+00 5.210963e+07 9.699437e+10 4.168770e+07 7.759550e+10 7.212516e+06 6.528669e+45 
145 7.175562e-04 1.242763e+03 1.861352e+00 5.214869e+07 9.721269e+10 4.171896e+07 7.777016e+10 7.193622e+06 6.528669e+45 
146 7.186325e-04 1.244627e+03 1.864144e+00 5.218779e+07 9.743150e+10 4.175023e+07 7.794520e+10 7.174778e+06 6.528669e+45 
147 7.197105e-04 1.246494e+03 1.866941e+00 5.222692e+07 9.765081e+10 4.178153e+07 7.812065e+10 7.155983e+06 6.528669e+45 
148 7.207900e-04 1.248364e+03 1.869741e+00 5.226607e+07 9.787060e+10 4.181286e+07 7.829648e+10 7.137237e+06 6.528669e+45 
149 7.218712e-04 1.250236e+03 1.872546e+00 5.230526e+07 9.809090e+10 4.184421e+07 7.847272e+10 7.118541e+06 6.528669e+45 
150 7.229540e-04 1.252112e+03 1.875354e+00 5.234447e+07 9.831168e+10 4.187558e+07 7.864935e+10 7.099893e+06 6.528669e+45 
151 7.240385e-04 1.253990e+03 1.878167e+00 5.238372e+07 9.853297e+10 4.190697e+07 7.882637e+10 7.081294e+06 6.528669e+45 
152 7.251245e-04 1.255871e+03 1.880985e+00 5.242299e+07 9.875475e+10 4.193839e+07 7.900380e+10 7.062744e+06 6.528669e+45 
153 7.262122e-04 1.257755e+03 1.883806e+00 5.246229e+07 9.897703e+10 4.196983e+07 7.918162e+10 7.044242e+06 6.528669e+45 
154 7.273015e-04 1.259641e+03 1.886632e+00 5.250162e+07 9.919981e+10 4.200130e+07 7.935985e+10 7.025789e+06 6.528669e+45 
155 7.283925e-04 1.261531e+03 1.889462e+00 5.254099e+07 9.942310e+10 4.203279e+07 7.953848e+10 7.007385e+06 6.528669e+45 
156 7.294851e-04 1.263423e+03 1.892296e+00 5.258038e+07 9.964688e+10 4.206430e+07 7.971751e+10 6.989028e+06 6.528669e+45 
157 7.305793e-04 1.265318e+03 1.895134e+00 5.261980e+07 9.987117e+10 4.209584e+07 7.989694e+10 6.970720e+06 6.528669e+45 
158 7.316752e-04 1.267216e+03 1.897977e+00 5.265925e+07 1.000960e+11 4.212740e+07 8.007677e+10 6.952459e+06 6.528669e+45 
159 7.327727e-04 1.269117e+03 1.900824e+00 5.269873e+07 1.003213e+11 4.215898e+07 8.025701e+10 6.934247e+06 6.528669e+45 
160 7.338718e-04 1.271021e+03 1.903675e+00 5.273824e+07 1.005471e+11 4.219059e+07 8.043766e+10 6.916082e+06 6.528669e+45 
161 7.349726e-04 1.272927e+03 1.906531e+00 5.277777e+07 1.007734e+11 4.222222e+07 8.061871e+10 6.897964e+06 6.528669e+45 
162 7.360751e-04 1.274836e+03 1.909391e+00 5.281734e+07 1.010002e+11 4.225387e+07 8.080017e+10 6.879894e+06 6.528669e+45 
163 7.371792e-04 1.276749e+03 1.912255e+00 5.285694e+07 1.012276e+11 4.228555e+07 8.098204e+10 6.861872e+06 6.528669e+45 
164 7.382850e-04 1.278664e+03 1.915123e+00 5.289657e+07 1.014554e+11 4.231726e+07 8.116432e+10 6.843897e+06 6.528669e+45 
165 7.393924e-04 1.280582e+03 1.917996e+00 5.293623e+07 1.016838e+11 4.234898e+07 8.134701e+10 6.825968e+06 6.528669e+45 
166 7.405015e-04 1.282503e+03 1.920873e+00 5.297591e+07 1.019126e+11 4.238073e+07 8.153011e+10 6.808087e+06 6.528669e+45 
167 7.416123e-04 1.284426e+03 1.923754e+00 5.301563e+07 1.021420e+11 4.241250e+07 8.171362e+10 6.790253e+06 6.528669e+45 
168 7.427247e-04 1.286353e+03 1.926640e+00 5.305538e+07 1.023719e+11 4.244430e+07 8.189754e+10 6.772465e+06 6.528669e+45 
169 7.438388e-04 1.288283e+03 1.929530e+00 5.309515e+07 1.026024e+11 4.247612e+07 8.208188e+10 6.754724e+06 6.528669e+45 
170 7.449545e-04 1.290215e+03 1.932424e+00 5.313496e+07 1.028333e+11 4.250797e+07 8.226663e+10 6.737029e+06 6.528669e+45 
171 7.460719e-04 1.292150e+03 1.935323e+00 5.317480e+07 1.030648e+11 4.253984e+07 8.245180e+10 6.719381e+06 6.528669e+45 
172 7.471911e-04 1.294089e+03 1.938226e+00 5.321466e+07 1.032967e+11 4.257173e+07 8.263739e+10 6.701779e+06 6.528669e+45 
